run_id,duration
4V9E_1965d5ec723711e8cb36cbb979d90b3f_repeat_2,189.98991751670837
4V9E_1965d5ec723711e8cb36cbb979d90b3f_repeat_3,190.76150631904602
4V9E_1a23d766bc88a66c08a77daa62511899_repeat_1,251.10492658615112
4V9E_1a23d766bc88a66c08a77daa62511899_repeat_2,246.65278601646423
4V9E_1a23d766bc88a66c08a77daa62511899_repeat_3,248.44127130508423
4V9E_1af995a92568cf42af2c2668f72834ea_repeat_1,152.32191491127014
4V9E_1af995a92568cf42af2c2668f72834ea_repeat_2,148.5678312778473
4V9E_1af995a92568cf42af2c2668f72834ea_repeat_3,154.80005526542664
4V9E_229ad37fca0db5be24bfcce9cb434885_repeat_1,239.5114734172821
4V9E_229ad37fca0db5be24bfcce9cb434885_repeat_2,237.66529178619385
4V9E_229ad37fca0db5be24bfcce9cb434885_repeat_3,237.3324089050293
4V9E_232b900e952d86a83b0ff85c0a22cca0_repeat_1,237.8894031047821
4V9E_232b900e952d86a83b0ff85c0a22cca0_repeat_2,240.30807161331177
4V9E_232b900e952d86a83b0ff85c0a22cca0_repeat_3,236.15333890914917
4V9E_243037e12607b17d7f6704fcee4054af_repeat_1,105.79645204544067
4V9E_243037e12607b17d7f6704fcee4054af_repeat_2,108.80723071098328
4V9E_243037e12607b17d7f6704fcee4054af_repeat_3,108.94557571411133
4V9E_256affa4b0191e323796f138db7b1164_repeat_1,289.9756247997284
4V9E_256affa4b0191e323796f138db7b1164_repeat_2,284.4058334827423
4V9E_256affa4b0191e323796f138db7b1164_repeat_3,282.9934296607971
4V9E_278a65c91e279624407615a84f3282c4_repeat_1,146.38139629364014
4V9E_278a65c91e279624407615a84f3282c4_repeat_2,145.1716434955597
4V9E_278a65c91e279624407615a84f3282c4_repeat_3,141.6643464565277
4V9E_28a58bc7944a6cfc6749c9f786a81c9b_repeat_1,167.8816783428192
4V9E_28a58bc7944a6cfc6749c9f786a81c9b_repeat_2,165.56001901626587
4V9E_28a58bc7944a6cfc6749c9f786a81c9b_repeat_3,166.2414813041687
4V9E_2a52c4ead5953583354572b64675c153_repeat_1,185.68506693840027
4V9E_2a52c4ead5953583354572b64675c153_repeat_2,183.15922212600708
4V9E_2a52c4ead5953583354572b64675c153_repeat_3,188.5476324558258
4V9E_2aacadf61dfc59833d015cbbe2a755fd_repeat_1,282.4544711112976
4V9E_2aacadf61dfc59833d015cbbe2a755fd_repeat_2,274.15029549598694
4V9E_2aacadf61dfc59833d015cbbe2a755fd_repeat_3,281.00253677368164
4V9E_2bd05a35a814d8771bc0a0593bfd1800_repeat_1,161.4177017211914
4V9E_2bd05a35a814d8771bc0a0593bfd1800_repeat_2,162.76209354400635
4V9E_2bd05a35a814d8771bc0a0593bfd1800_repeat_3,163.1103322505951
4V9E_2f46c9d2f1cff176f34a2295c49822bc_repeat_1,121.31883263587952
4V9E_2f46c9d2f1cff176f34a2295c49822bc_repeat_2,121.55445265769958
4V9E_2f46c9d2f1cff176f34a2295c49822bc_repeat_3,120.05128145217896
4V9E_31d1039b23e8e5454fcc96406b9c94e5_repeat_1,113.84749984741211
4V9E_31d1039b23e8e5454fcc96406b9c94e5_repeat_2,118.70985221862793
4V9E_31d1039b23e8e5454fcc96406b9c94e5_repeat_3,118.27252721786499
4V9E_33d2a114f6385661657c44b49cc83815_repeat_1,183.4560489654541
4V9E_33d2a114f6385661657c44b49cc83815_repeat_2,181.48838591575623
4V9E_33d2a114f6385661657c44b49cc83815_repeat_3,178.55386590957642
4V9E_3407944b22d4b1d0cccbd8e070424ce4_repeat_1,121.82160520553589
4V9E_3407944b22d4b1d0cccbd8e070424ce4_repeat_2,119.9570243358612
4V9E_3407944b22d4b1d0cccbd8e070424ce4_repeat_3,117.35501384735107
4V9E_3835552b2806f980e414bef37786ea06_repeat_1,156.27642607688904
4V9E_3835552b2806f980e414bef37786ea06_repeat_2,150.0264232158661
4V9E_3835552b2806f980e414bef37786ea06_repeat_3,149.88704800605774
4V9E_38e55ad9ee9194f5392fcccb3e54a4c3_repeat_1,222.86407852172852
4V9E_38e55ad9ee9194f5392fcccb3e54a4c3_repeat_2,217.9816951751709
4V9E_38e55ad9ee9194f5392fcccb3e54a4c3_repeat_3,222.66608262062073
4V9E_3af5d23d803ef448b8539054d8c14213_repeat_1,139.11773586273193
4V9E_3af5d23d803ef448b8539054d8c14213_repeat_2,135.6438627243042
4V9E_3af5d23d803ef448b8539054d8c14213_repeat_3,141.8974575996399
4V9E_3c325aea3e66b614c829c5169d038b80_repeat_1,154.9227237701416
4V9E_3c325aea3e66b614c829c5169d038b80_repeat_2,155.88737154006958
4V9E_3c325aea3e66b614c829c5169d038b80_repeat_3,155.70787572860718
4V9E_3db7e20184e417b4eb1718c5846356a6_repeat_1,114.90878891944885
4V9E_3db7e20184e417b4eb1718c5846356a6_repeat_2,119.522145986557
4V9E_3db7e20184e417b4eb1718c5846356a6_repeat_3,116.7527322769165
4V9E_40a32abfcdc45196e1847e9bc3da7e3e_repeat_1,201.44794416427612
4V9E_40a32abfcdc45196e1847e9bc3da7e3e_repeat_2,207.63134908676147
4V9E_40a32abfcdc45196e1847e9bc3da7e3e_repeat_3,205.77845239639282
4V9E_471546730eff6ba24d163061e4029d13_repeat_1,195.83684611320496
4V9E_471546730eff6ba24d163061e4029d13_repeat_2,195.1353895664215
4V9E_471546730eff6ba24d163061e4029d13_repeat_3,194.15006852149963
4V9E_47fb5adadfc9f8a75e3de789f7591943_repeat_1,195.34411573410034
4V9E_47fb5adadfc9f8a75e3de789f7591943_repeat_2,195.3115303516388
4V9E_47fb5adadfc9f8a75e3de789f7591943_repeat_3,189.8571310043335
4V9E_52e567b5b32ee5cbf4a2da75ee75f63f_repeat_1,250.02284002304077
4V9E_52e567b5b32ee5cbf4a2da75ee75f63f_repeat_2,246.8651316165924
4V9E_52e567b5b32ee5cbf4a2da75ee75f63f_repeat_3,247.5295717716217
4V9E_53cee42601ad14d661bb6878031d6acb_repeat_1,65.30836081504822
4V9E_53cee42601ad14d661bb6878031d6acb_repeat_2,64.96893501281738
4V9E_53cee42601ad14d661bb6878031d6acb_repeat_3,65.91431021690369
4V9E_5498ba534c256c9d086596e2b51cf170_repeat_1,132.42703866958618
4V9E_5498ba534c256c9d086596e2b51cf170_repeat_2,130.03278064727783
4V9E_5498ba534c256c9d086596e2b51cf170_repeat_3,135.02955555915833
4V9E_5529e1779433733d1145e20de5d8604e_repeat_1,156.35180044174194
4V9E_5529e1779433733d1145e20de5d8604e_repeat_2,157.0586428642273
4V9E_5529e1779433733d1145e20de5d8604e_repeat_3,156.98744893074036
4V9E_5732fc789e02a84809d88f93fcc70f8e_repeat_1,132.71899890899658
4V9E_5732fc789e02a84809d88f93fcc70f8e_repeat_2,136.88505911827087
4V9E_5732fc789e02a84809d88f93fcc70f8e_repeat_3,135.88622856140137
4V9E_5cdd2affca58e6cedfae506e021f21ca_repeat_1,161.36294770240784
4V9E_5cdd2affca58e6cedfae506e021f21ca_repeat_2,167.56385445594788
4V9E_5cdd2affca58e6cedfae506e021f21ca_repeat_3,166.6270501613617
4V9E_62c7f446ef395b39de7b04f52d47a73f_repeat_1,156.8743236064911
4V9E_62c7f446ef395b39de7b04f52d47a73f_repeat_2,155.9290816783905
4V9E_62c7f446ef395b39de7b04f52d47a73f_repeat_3,153.49066543579102
4V9E_66ea4e36f994d4bf11102cbef10a3cb1_repeat_1,241.51332592964172
4V9E_66ea4e36f994d4bf11102cbef10a3cb1_repeat_2,237.83707785606384
4V9E_66ea4e36f994d4bf11102cbef10a3cb1_repeat_3,233.25429511070251
4V9E_675777ecb1daff61b6917d833406cb82_repeat_1,203.39702129364014
4V9E_675777ecb1daff61b6917d833406cb82_repeat_2,201.4609019756317
4V9E_675777ecb1daff61b6917d833406cb82_repeat_3,202.12680792808533
4V9E_67848998fa467b5229586bebd43ff6bc_repeat_1,170.23154067993164
4V9E_67848998fa467b5229586bebd43ff6bc_repeat_2,168.37771606445312
4V9E_67848998fa467b5229586bebd43ff6bc_repeat_3,172.15704321861267
4V9E_683d2f0f319573826904fad060a1895a_repeat_1,198.5529670715332
4V9E_683d2f0f319573826904fad060a1895a_repeat_2,196.92746591567993
4V9E_683d2f0f319573826904fad060a1895a_repeat_3,201.6042778491974
4V9E_6adf09ef60d9568b0c5ce41d788a41bc_repeat_1,109.628103017807
4V9E_6adf09ef60d9568b0c5ce41d788a41bc_repeat_2,110.32417678833008
4V9E_6adf09ef60d9568b0c5ce41d788a41bc_repeat_3,108.56243705749512
4V9E_6bb3a5f158c57162b2a9671a1402725f_repeat_1,108.09417247772217
4V9E_6bb3a5f158c57162b2a9671a1402725f_repeat_2,109.66100335121155
4V9E_6bb3a5f158c57162b2a9671a1402725f_repeat_3,108.96858167648315
4V9E_6ed519887232b15a95c625ad0b2c1bb1_repeat_1,167.51988649368286
4V9E_6ed519887232b15a95c625ad0b2c1bb1_repeat_2,173.5970220565796
4V9E_6ed519887232b15a95c625ad0b2c1bb1_repeat_3,171.4577603340149
4V9E_6f26dc0c4fe9591225e8d3d24ed4f8a6_repeat_1,97.69131517410278
4V9E_6f26dc0c4fe9591225e8d3d24ed4f8a6_repeat_2,96.4162368774414
4V9E_6f26dc0c4fe9591225e8d3d24ed4f8a6_repeat_3,95.86129713058472
4V9E_6f6257bc3b12d87b8736e81cd4b7ed8b_repeat_1,114.96423029899597
4V9E_6f6257bc3b12d87b8736e81cd4b7ed8b_repeat_2,112.90974164009094
4V9E_6f6257bc3b12d87b8736e81cd4b7ed8b_repeat_3,110.89744114875793
4V9E_702ddef6b5b7f659ef1ed38652d91115_repeat_1,160.05439686775208
4V9E_702ddef6b5b7f659ef1ed38652d91115_repeat_2,158.0041105747223
4V9E_702ddef6b5b7f659ef1ed38652d91115_repeat_3,158.42756390571594
4V9E_70cec3d45475d0428b47a6143a0c9370_repeat_1,199.8855574131012
4V9E_70cec3d45475d0428b47a6143a0c9370_repeat_2,199.27137541770935
4V9E_70cec3d45475d0428b47a6143a0c9370_repeat_3,200.0874035358429
4V9E_76e95ff773019375ce55737d623dea78_repeat_1,157.9897837638855
4V9E_76e95ff773019375ce55737d623dea78_repeat_2,155.35142064094543
4V9E_76e95ff773019375ce55737d623dea78_repeat_3,159.41846299171448
4V9E_79ac0ca945869f05b1fc34f4110f67d3_repeat_1,106.51049566268921
4V9E_79ac0ca945869f05b1fc34f4110f67d3_repeat_2,106.1301646232605
4V9E_79ac0ca945869f05b1fc34f4110f67d3_repeat_3,106.19340991973877
4V9E_7c65f6bd01b87407734781b6038050bc_repeat_1,127.00149750709534
4V9E_7c65f6bd01b87407734781b6038050bc_repeat_2,129.8328619003296
4V9E_7c65f6bd01b87407734781b6038050bc_repeat_3,128.66935539245605
4V9E_7dadb571f060337fb22f22029a04228a_repeat_1,137.10957670211792
4V9E_7dadb571f060337fb22f22029a04228a_repeat_2,142.7979462146759
4V9E_7dadb571f060337fb22f22029a04228a_repeat_3,141.86902165412903
4V9E_81653de2d99676fa3d377640124a73ab_repeat_1,131.21095871925354
4V9E_81653de2d99676fa3d377640124a73ab_repeat_2,131.07991480827332
4V9E_81653de2d99676fa3d377640124a73ab_repeat_3,130.42910361289978
4V9E_81f5a40841c2dfc0dcad2cf76c88e80e_repeat_1,82.41531300544739
4V9E_81f5a40841c2dfc0dcad2cf76c88e80e_repeat_2,81.29629397392273
4V9E_81f5a40841c2dfc0dcad2cf76c88e80e_repeat_3,81.33338046073914
4V9E_842dff1b9c5aca2c13ffaa2db0b1eb29_repeat_1,147.5277214050293
4V9E_842dff1b9c5aca2c13ffaa2db0b1eb29_repeat_2,146.53694462776184
4V9E_842dff1b9c5aca2c13ffaa2db0b1eb29_repeat_3,148.33736038208008
4V9E_852f21047c2aa03cb1fde04587083228_repeat_1,227.55915641784668
4V9E_852f21047c2aa03cb1fde04587083228_repeat_2,226.84640455245972
4V9E_852f21047c2aa03cb1fde04587083228_repeat_3,231.37624049186707
4V9E_85718dce1eb4b3faf5afb197457e35ee_repeat_1,141.7404227256775
4V9E_85718dce1eb4b3faf5afb197457e35ee_repeat_2,139.74047207832336
4V9E_85718dce1eb4b3faf5afb197457e35ee_repeat_3,143.06749653816223
4V9E_8cb3a764fd692371153c2c8503f840e0_repeat_1,198.14014649391174
4V9E_8cb3a764fd692371153c2c8503f840e0_repeat_2,199.61406922340393
4V9E_8cb3a764fd692371153c2c8503f840e0_repeat_3,198.77424907684326
4V9E_8d3ffe0d1458f92482106e2c9fb13c94_repeat_1,130.68864846229553
4V9E_8d3ffe0d1458f92482106e2c9fb13c94_repeat_2,134.19592356681824
4V9E_8d3ffe0d1458f92482106e2c9fb13c94_repeat_3,132.59212136268616
4V9E_9205f3085fe97cb7a47783c3bbc01eab_repeat_1,164.7980592250824
4V9E_9205f3085fe97cb7a47783c3bbc01eab_repeat_2,170.64391493797302
4V9E_9205f3085fe97cb7a47783c3bbc01eab_repeat_3,168.29309678077698
4V9E_96794a104891b22bf4f2abbdd7c3e90f_repeat_1,186.65192365646362
4V9E_96794a104891b22bf4f2abbdd7c3e90f_repeat_2,187.22305583953857
4V9E_96794a104891b22bf4f2abbdd7c3e90f_repeat_3,186.6433141231537
4V9E_97d0e4e2c6056628b5ccdaf94c0c77c6_repeat_1,207.5860254764557
4V9E_97d0e4e2c6056628b5ccdaf94c0c77c6_repeat_2,205.6480770111084
4V9E_97d0e4e2c6056628b5ccdaf94c0c77c6_repeat_3,203.425856590271
4V9E_a2193374d95ee8c3705d8c70065389e6_repeat_1,287.4425120353699
4V9E_a2193374d95ee8c3705d8c70065389e6_repeat_2,284.44712257385254
4V9E_a2193374d95ee8c3705d8c70065389e6_repeat_3,286.12446808815
4V9E_a2bf72fb2862b50b2c94c32c968265ab_repeat_1,168.119562625885
4V9E_a2bf72fb2862b50b2c94c32c968265ab_repeat_2,167.24402689933777
4V9E_a2bf72fb2862b50b2c94c32c968265ab_repeat_3,169.5425980091095
4V9E_a6a4c66cdd64789c73aae44ce88ee90d_repeat_1,157.22135663032532
4V9E_a6a4c66cdd64789c73aae44ce88ee90d_repeat_2,153.56263279914856
4V9E_a6a4c66cdd64789c73aae44ce88ee90d_repeat_3,159.47506499290466
4V9E_a83c59315fe1e948e38ba49e6e54b790_repeat_1,169.96439838409424
4V9E_a83c59315fe1e948e38ba49e6e54b790_repeat_2,172.18278646469116
4V9E_a83c59315fe1e948e38ba49e6e54b790_repeat_3,169.32675647735596
4V9E_ac9bd0e2514c031187b612db767fb038_repeat_1,111.61067032814026
4V9E_ac9bd0e2514c031187b612db767fb038_repeat_2,114.69455051422119
4V9E_ac9bd0e2514c031187b612db767fb038_repeat_3,113.6981110572815
4V9E_b49ac8c578b4561d79ac7087988f1c61_repeat_1,144.31824231147766
4V9E_b49ac8c578b4561d79ac7087988f1c61_repeat_2,144.02571296691895
4V9E_b49ac8c578b4561d79ac7087988f1c61_repeat_3,141.16044878959656
4V9E_b5fb4f6193360330b6ff6a52cbf0cad7_repeat_1,290.41783905029297
4V9E_b5fb4f6193360330b6ff6a52cbf0cad7_repeat_2,277.62677669525146
4V9E_b5fb4f6193360330b6ff6a52cbf0cad7_repeat_3,279.0153486728668
4V9E_bb60c46f5b7c352b7900043c5ef7e0a7_repeat_1,158.4510293006897
4V9E_bb60c46f5b7c352b7900043c5ef7e0a7_repeat_2,157.52221512794495
4V9E_bb60c46f5b7c352b7900043c5ef7e0a7_repeat_3,155.09411001205444
4V9E_bb9ca5417916d86ba45d875da68c7445_repeat_1,246.28232049942017
4V9E_bb9ca5417916d86ba45d875da68c7445_repeat_2,245.14232516288757
4V9E_bb9ca5417916d86ba45d875da68c7445_repeat_3,245.01919531822205
4V9E_c122367432b22688bc63c2f329bf5286_repeat_1,82.16157913208008
4V9E_c122367432b22688bc63c2f329bf5286_repeat_2,81.33758807182312
4V9E_c122367432b22688bc63c2f329bf5286_repeat_3,82.44961547851562
4V9E_c2fdfa8fd144d4edce2b19d72179ced8_repeat_1,176.89144325256348
4V9E_c2fdfa8fd144d4edce2b19d72179ced8_repeat_2,174.58148074150085
4V9E_c2fdfa8fd144d4edce2b19d72179ced8_repeat_3,176.63641262054443
4V9E_c6705a91351a406fb50dd5d79bb718f3_repeat_1,205.4877302646637
4V9E_c6705a91351a406fb50dd5d79bb718f3_repeat_2,207.38739228248596
4V9E_c6705a91351a406fb50dd5d79bb718f3_repeat_3,201.61119675636292
4V9E_d0a5ff67e269a1ac4f305c618a88ac85_repeat_1,185.92066597938538
4V9E_d0a5ff67e269a1ac4f305c618a88ac85_repeat_2,189.38638615608215
4V9E_d0a5ff67e269a1ac4f305c618a88ac85_repeat_3,186.36870288848877
4V9E_d1269d9156ddc027c40473008192958a_repeat_1,100.43886232376099
4V9E_d1269d9156ddc027c40473008192958a_repeat_2,101.3493025302887
4V9E_d1269d9156ddc027c40473008192958a_repeat_3,98.44727087020874
4V9E_d32d0b26d534203b48d866facd98cc3e_repeat_1,191.09237790107727
4V9E_d32d0b26d534203b48d866facd98cc3e_repeat_2,190.07110714912415
4V9E_d32d0b26d534203b48d866facd98cc3e_repeat_3,192.2169530391693
4V9E_d723fafcc2ca745c82f157d07850d40a_repeat_1,200.52450132369995
4V9E_d723fafcc2ca745c82f157d07850d40a_repeat_2,199.24121284484863
4V9E_d723fafcc2ca745c82f157d07850d40a_repeat_3,196.23478841781616
4V9E_e09c915a4a4798c2bb9bc2d2222887de_repeat_1,96.56651258468628
4V9E_e09c915a4a4798c2bb9bc2d2222887de_repeat_2,95.3078396320343
4V9E_e09c915a4a4798c2bb9bc2d2222887de_repeat_3,95.3018069267273
4V9E_e4c6dbcf55cae25268c414a0bdc621ec_repeat_1,72.44616341590881
4V9E_e4c6dbcf55cae25268c414a0bdc621ec_repeat_2,72.23340320587158
4V9E_e4c6dbcf55cae25268c414a0bdc621ec_repeat_3,73.44313287734985
4V9E_e5a8038201ff317594fa62c45ecd2d05_repeat_1,241.39056420326233
4V9E_e5a8038201ff317594fa62c45ecd2d05_repeat_2,233.99581956863403
4V9E_e5a8038201ff317594fa62c45ecd2d05_repeat_3,235.4215075969696
4V9E_e5e6fc9315ad8a73344f723dbede3ecd_repeat_1,131.5366542339325
4V9E_e5e6fc9315ad8a73344f723dbede3ecd_repeat_2,132.8853542804718
4V9E_e5e6fc9315ad8a73344f723dbede3ecd_repeat_3,126.79588031768799
4V9E_e773a7a186b03b0957d57fed0f4d014a_repeat_1,59.432315826416016
4V9E_e773a7a186b03b0957d57fed0f4d014a_repeat_2,60.239959478378296
4V9E_e773a7a186b03b0957d57fed0f4d014a_repeat_3,60.264150857925415
4V9E_e7f31293566724324d3ccc875f097f01_repeat_1,94.80781245231628
4V9E_e7f31293566724324d3ccc875f097f01_repeat_2,98.81183695793152
4V9E_e7f31293566724324d3ccc875f097f01_repeat_3,94.76118779182434
4V9E_ea9270f536a1f1094f446246dad4fe89_repeat_1,326.8353040218353
4V9E_ea9270f536a1f1094f446246dad4fe89_repeat_2,326.9753613471985
4V9E_ea9270f536a1f1094f446246dad4fe89_repeat_3,328.99621510505676
4V9E_fca3d3671f135e0347cd3688f3f34cad_repeat_1,152.11629915237427
4V9E_fca3d3671f135e0347cd3688f3f34cad_repeat_2,149.67579317092896
4V9E_fca3d3671f135e0347cd3688f3f34cad_repeat_3,147.4606306552887
4V9E_fcc1e77f36eb12f3fbecee43a084cd65_repeat_1,182.591392993927
4V9E_fcc1e77f36eb12f3fbecee43a084cd65_repeat_2,180.5336995124817
4V9E_fcc1e77f36eb12f3fbecee43a084cd65_repeat_3,181.5118317604065
5V9E_001a6fcc8b38cbc515be788a86bdc804_repeat_1,189.4775266647339
5V9E_001ea832563f8d635ef7d0af25926274_repeat_1,319.31787943840027
5V9E_00455f0d3f10d9a5daa098a173c3d6b8_repeat_1,331.32855701446533
5V9E_005d730dc32caf954ab507d61e15cd6f_repeat_1,272.4105005264282
5V9E_006a8c8225a795824292a06f371586e7_repeat_1,264.5768413543701
5V9E_007ad06305fb03005ee8db9bd3760d40_repeat_1,155.26428508758545
5V9E_0084fcbf55ebee6c2a3c22d71ff418bc_repeat_1,249.42207765579224
5V9E_0086506b05f8c35f8f1b5f2d5e0d4da6_repeat_1,248.58471775054932
5V9E_008e7cf63961863468a8cde033ada944_repeat_1,173.15148735046387
5V9E_00a48ca7ae3fc62a28990d736c7b0620_repeat_1,247.32893323898315
5V9E_00a667b8ab8b56ce5552ec18c9c00965_repeat_1,174.46150732040405
5V9E_00b363b7eb6f3f87e800db04dfe670ee_repeat_1,193.7836663722992
5V9E_00be0557e1b25e1170904b3ee4ffac28_repeat_1,162.10608100891113
5V9E_00c88878aecc60f6540654e2671e26c6_repeat_1,336.5714361667633
5V9E_00d00c2452af420327353fa171bd834e_repeat_1,124.39404082298279
5V9E_00dceff31749898e964d5290108357e7_repeat_1,156.97923827171326
5V9E_00e1876a649a9251aa92036ee7f8df1e_repeat_1,162.06826448440552
5V9E_0103211065f9072f4c663baf39df06df_repeat_1,148.0170910358429
5V9E_012cd65cf70a67e4a760a308ce890236_repeat_1,224.188725233078
5V9E_01591f1394738441dc191908d905deda_repeat_1,234.00840163230896
5V9E_0178f60e80a3201b1cdc7a02d2de3402_repeat_1,287.0363464355469
5V9E_0183ba86b4e87495574984b989096fa8_repeat_1,115.98112487792969
5V9E_018daff9c94cd3e3ff035e3b27ccaa4d_repeat_1,103.22762417793274
5V9E_018fa6aa43108ba80b8aa3770272308f_repeat_1,202.88911962509155
5V9E_01ad9f55669820b94cc9708e200fe19e_repeat_1,335.06635069847107
5V9E_01b1828b5dca8f8444035094ec798c70_repeat_1,193.04526567459106
5V9E_01b97c485827b0434b74b8c27fd9f1e6_repeat_1,211.94657182693481
5V9E_01c8bb2810e1803f200957721e1c1b4a_repeat_1,191.0077564716339
5V9E_01f0f1cf81ef9193f2946db78ea759ee_repeat_1,187.09124064445496
5V9E_0229f3bd3be6217f458573d0b737b761_repeat_1,128.75364804267883
5V9E_022c66c9b7d9dc1f784afda8f2d821d9_repeat_1,181.8192262649536
5V9E_022cdd278353b9b787fe5de8356f10df_repeat_1,255.3024125099182
5V9E_024a799d57feeecb84d665769aa3f34d_repeat_1,295.86875343322754
5V9E_0259eaa493fe9e7d5be088da14fce00e_repeat_1,223.20189476013184
5V9E_0268e3cebecd1b8d503cb729abbc41dc_repeat_1,187.91652297973633
5V9E_0291ed0ba0f70add225e7861e8602cc2_repeat_1,146.3348572254181
5V9E_02d0baa29e661d2283d7b81c66a35920_repeat_1,222.196635723114
5V9E_02e10b7bfb8fd15994c6a6d0faafc74d_repeat_1,236.82329630851746
5V9E_02eb39adf4d82bd1fd539aa1c83e388e_repeat_1,194.78310871124268
5V9E_03090b09accf97b6d1b0144bd330fc00_repeat_1,201.52190256118774
5V9E_0310b38ea648e9194a920a5d689e3b2b_repeat_1,176.14923119544983
5V9E_0328e2720e43bd70098047dc8deb8a65_repeat_1,225.96185898780823
5V9E_034f775bd540853f0991232dc49d6837_repeat_1,209.5717532634735
5V9E_03582b6029c3edd221597d3160915180_repeat_1,171.62363171577454
5V9E_035fafd24973204e35ccb92ad464a20c_repeat_1,139.63097548484802
5V9E_0366938ca06384c65835033bb5dd7ac2_repeat_1,161.63463735580444
5V9E_0393691bd227ec5ac8b5692b96834e17_repeat_1,109.2804594039917
5V9E_03d181ec6b48974b70ce0329a06c6c6b_repeat_1,125.51539468765259
5V9E_03d84046b0ce567b2b59e85903aa2f5f_repeat_1,213.4137463569641
5V9E_03dbd4446e0791a79016b49af39fc9d3_repeat_1,214.1055805683136
5V9E_040531ea6c3975ddead38156828e8232_repeat_1,180.07877612113953
5V9E_041508be534661271f4a305cba85bd06_repeat_1,213.2336072921753
5V9E_041d26e56463763cb30e1f6e0e28217a_repeat_1,159.14744019508362
5V9E_043721b9c7fe8c5fad811d47d83132ec_repeat_1,57.0689160823822
5V9E_04399ceed700c3bccfac5f1267976836_repeat_1,255.705228805542
5V9E_04499d6782068b682a47c5a45f88ee0a_repeat_1,249.95536160469055
5V9E_045ee9b9b9d744e93757c6a938bee0c2_repeat_1,63.9351122379303
5V9E_04a34e3b5a679b6742ed1efd16247ea6_repeat_1,287.9466862678528
5V9E_04a50cabdbd9327c5a9cd2426e95fc9f_repeat_1,138.0436613559723
5V9E_04c8e8d00e30663d1611226c18ef6eb5_repeat_1,329.566933631897
5V9E_04c9dfb609fe91ed929e24497ba4e72a_repeat_1,333.98882937431335
5V9E_04cb975eaffa7ca21438f48fe419366c_repeat_1,169.72202110290527
5V9E_04db8ad232d0165715ecf25b2998160b_repeat_1,96.70384645462036
5V9E_04dd55f9ce193b6a0788101eab3392f8_repeat_1,221.60815334320068
5V9E_04f37bfae263fab2c78537d393b745e7_repeat_1,175.46056294441223
5V9E_0503d5ce3ffa80fe5151d4b29a1c6634_repeat_1,369.84437346458435
5V9E_051221e07848525fb65a09c5f60c2236_repeat_1,245.5449297428131
5V9E_052549400eb914ef3cf243e1b880bec0_repeat_1,254.0988473892212
5V9E_0529323b2eb3b320e543a95b37dce324_repeat_1,213.38510489463806
5V9E_0546604a6607cb42d5324d7d80d00e9f_repeat_1,200.67923378944397
